"Date","Name","RepoType","RepoHost","Storepath","StorageTotal","StorageFree","FreePercentage"
"08.06.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","559.90","70"
"08.06.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","775.06","8"
"08.06.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","33145.85","74"
"08.06.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"08.06.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","5531.23","12"
"08.06.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","5531.23","12"
"08.06.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","10321.39","56"
"08.06.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","468.93","46"
"08.06.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","5531.23","12"
"08.06.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","622.61","78"
"08.06.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","22587.77","51"
"08.06.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","264.51","20"
"08.06.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","122880","35800.83","29"
"08.06.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","122880","35800.83","29"
"08.06.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","122880","35800.83","29"
"08.06.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","122880","35800.83","29"
"08.06.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","122880","35800.83","29"
"08.06.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","122880","35800.83","29"
"08.06.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","122880","35800.83","29"
"08.06.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","122880","35800.83","29"
"08.06.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","41596.34","45"
"08.06.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","41596.34","45"
"08.06.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","41596.34","45"
"08.06.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","41596.34","45"
"08.06.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","41596.34","45"
"08.06.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","41596.34","45"
"08.06.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","41596.34","45"
"08.06.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","41596.34","45"
"08.06.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1743.19","34"
"08.06.2018","HMN_SERVERRM_Backup_01","Windows Local","sv00914.ead.dom","D:\HMN_SERVERRM_Backup_01","4095.81","4072.10","99"
"09.06.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","14899.44","49"
"09.06.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","11613.68","38"
"09.06.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","557.86","70"
"09.06.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","761.28","8"
"09.06.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","33121.88","74"
"09.06.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"09.06.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","5489.67","12"
"09.06.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","5489.67","12"
"09.06.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","10277.46","56"
"09.06.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","465.88","45"
"09.06.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","5489.67","12"
"09.06.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","622.66","78"
"09.06.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","22588.66","51"
"09.06.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","264.13","20"
"09.06.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","122880","35592.05","29"
"09.06.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","122880","35592.05","29"
"09.06.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","122880","35592.05","29"
"09.06.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","122880","35592.05","29"
"09.06.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","122880","35592.05","29"
"09.06.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","122880","35592.05","29"
"09.06.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","122880","35592.05","29"
"09.06.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","122880","35592.05","29"
"09.06.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","41375.01","45"
"09.06.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","41375.01","45"
"09.06.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","41375.01","45"
"09.06.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","41375.01","45"
"09.06.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","41375.01","45"
"09.06.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","41375.01","45"
"09.06.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","41375.01","45"
"09.06.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","41375.01","45"
"09.06.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1735.15","34"
"09.06.2018","HMN_SERVERRM_Backup_01","Windows Local","sv00914.ead.dom","D:\HMN_SERVERRM_Backup_01","4095.81","4072.10","99"
"10.06.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","14892.96","49"
"10.06.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","11614.35","38"
"10.06.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","557.52","70"
"10.06.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","762.50","8"
"10.06.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","33015.94","74"
"10.06.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"10.06.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","5088.17","11"
"10.06.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","5088.17","11"
"10.06.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","10247.58","56"
"10.06.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","462.48","45"
"10.06.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","5088.17","11"
"10.06.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","622.60","78"
"10.06.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","22296.43","50"
"10.06.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","260.70","20"
"10.06.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","122880","35290.15","29"
"10.06.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","122880","35290.15","29"
"10.06.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","122880","35290.15","29"
"10.06.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","122880","35290.15","29"
"10.06.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","122880","35290.15","29"
"10.06.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","122880","35290.15","29"
"10.06.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","122880","35290.15","29"
"10.06.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","122880","35290.15","29"
"10.06.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","40655.50","44"
"10.06.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","40655.50","44"
"10.06.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","40655.50","44"
"10.06.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","40655.50","44"
"10.06.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","40655.50","44"
"10.06.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","40655.50","44"
"10.06.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","40655.50","44"
"10.06.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","40655.50","44"
"10.06.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1730.22","34"
"10.06.2018","HMN_SERVERRM_Backup_01","Windows Local","sv00914.ead.dom","D:\HMN_SERVERRM_Backup_01","4095.81","4072.10","99"
"11.06.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","14914.61","49"
"11.06.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","11643.77","38"
"11.06.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","556.64","70"
"11.06.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","732.02","7"
"11.06.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","32955.22","74"
"11.06.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"11.06.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","5449.80","12"
"11.06.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","5449.80","12"
"11.06.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","10327.46","56"
"11.06.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","455.11","44"
"11.06.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","5449.80","12"
"11.06.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","622.66","78"
"11.06.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","22660.71","51"
"11.06.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","262.87","20"
"11.06.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","122880","34662.32","28"
"11.06.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","122880","34662.32","28"
"11.06.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","122880","34662.32","28"
"11.06.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","122880","34662.32","28"
"11.06.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","122880","34662.32","28"
"11.06.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","122880","34662.32","28"
"11.06.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","122880","34662.32","28"
"11.06.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","122880","34662.32","28"
"11.06.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","41120.43","45"
"11.06.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","41120.43","45"
"11.06.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","41120.43","45"
"11.06.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","41120.43","45"
"11.06.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","41120.43","45"
"11.06.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","41120.43","45"
"11.06.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","41120.43","45"
"11.06.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","41120.43","45"
"11.06.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1718.95","34"
"11.06.2018","HMN_SERVERRM_Backup_01","Windows Local","sv00914.ead.dom","D:\HMN_SERVERRM_Backup_01","4095.81","4072.10","99"
"12.06.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","14935.37","50"
"12.06.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","11598.83","38"
"12.06.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","555.82","69"
"12.06.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","714.37","7"
"12.06.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","32910.64","74"
"12.06.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"12.06.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","5377.49","12"
"12.06.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","5377.49","12"
"12.06.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","10336.42","56"
"12.06.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","452.17","44"
"12.06.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","5377.49","12"
"12.06.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","622.73","78"
"12.06.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","23590.07","53"
"12.06.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","258.19","19"
"12.06.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","122880","34154.05","28"
"12.06.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","122880","34154.05","28"
"12.06.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","122880","34154.05","28"
"12.06.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","122880","34154.05","28"
"12.06.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","122880","34154.05","28"
